"","id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"2798","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492549564,14,"f","is_certainly possible",NA,NA,2,6345,NA
"2799","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492556930,15,"c","is_probably unlikely",6,2,NA,7363,62
"2800","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492564377,16,"f","is_probably possible",NA,NA,2,7443,NA
"2801","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492570149,17,"c","is possible",7,2,NA,5769,72
"2802","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492575188,18,"f","is unlikely",NA,NA,1,5037,NA
"2803","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492587306,19,"c","is_certainly likely",7,4,NA,12115,74
"2804","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492591816,20,"f","is likely",NA,NA,4,4507,NA
"2805","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492598195,21,"c","is_probably likely",4,1,NA,6376,41
"2806","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492607781,22,"f","is_certainly unlikely",NA,NA,0,9583,NA
"2807","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492616695,23,"c","is likely",8,5,NA,8910,85
"2808","A1ZWJF3V4NXN6H:3VAR3R6G1Q99OG5S7PRXMLZBT8PO8N",1481492625769,24,"f","is_probably likely",NA,NA,3,9072,NA
"2809","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492354294,1,"c","is_certainly possible",8,4,NA,11251,84
"2810","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492361765,2,"f","might_be unlikely",NA,NA,3,7469,NA
"2811","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492386747,3,"c","is_probably possible",5,3,NA,24980,53
"2812","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492402406,4,"f","might_be likely",NA,NA,6,15657,NA
"2813","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492518644,5,"c","is unlikely",3,0,NA,116236,30
"2814","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492527271,6,"f","might_be possible",NA,NA,4,8626,NA
"2815","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492535339,7,"c","is likely",8,6,NA,8066,86
"2816","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492540746,8,"f","is_probably likely",NA,NA,5,5405,NA
"2817","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492553061,9,"c","might_be unlikely",6,2,NA,12313,62
"2818","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492559370,10,"f","is_certainly possible",NA,NA,9,6307,NA
"2819","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492566329,11,"c","might_be likely",7,5,NA,6957,75
"2820","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492575664,12,"f","is_certainly likely",NA,NA,8,9334,NA
"2821","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492593264,13,"c","might_be possible",6,3,NA,17599,63
"2822","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492602369,14,"f","is_probably possible",NA,NA,6,9102,NA
"2823","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492611719,15,"c","is_certainly unlikely",4,0,NA,9348,40
"2824","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492618431,16,"f","is possible",NA,NA,4,6710,NA
"2825","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492628362,17,"c","is possible",5,2,NA,9929,52
"2826","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492632467,18,"f","is_probably unlikely",NA,NA,3,4103,NA
"2827","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492643304,19,"c","is_probably likely",4,2,NA,10836,42
"2828","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492646417,20,"f","is likely",NA,NA,7,3111,NA
"2829","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492654132,21,"c","is_probably unlikely",3,1,NA,7713,31
"2830","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492658539,22,"f","is unlikely",NA,NA,3,4405,NA
"2831","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492667595,23,"c","is_certainly likely",6,5,NA,9055,65
"2832","A20CGE508BF5IE:3QIYRE09Y4P9VVLV7PI5SMCYPSF1N2",1481492671441,24,"f","is_certainly unlikely",NA,NA,2,3845,NA
"2833","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493684267,1,"c","is likely",4,3,NA,18142,43
"2834","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493689857,2,"f","is_probably possible",NA,NA,6,5588,NA
"2835","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493700706,3,"c","is unlikely",6,1,NA,10846,61
"2836","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493705124,4,"f","is_probably likely",NA,NA,5,4415,NA
"2837","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493728004,5,"c","is_probably possible",5,4,NA,22877,54
"2838","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493732733,6,"f","is_certainly likely",NA,NA,10,4727,NA
"2839","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493736969,7,"c","is possible",5,3,NA,4234,53
"2840","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493740719,8,"f","is likely",NA,NA,8,3748,NA
"2841","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493748799,9,"c","might_be unlikely",8,1,NA,8078,81
"2842","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493754069,10,"f","might_be possible",NA,NA,6,5267,NA
"2843","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493762472,11,"c","is_certainly unlikely",6,2,NA,8400,62
"2844","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493767021,12,"f","is_certainly possible",NA,NA,8,4545,NA
"2845","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493773736,13,"c","might_be likely",3,3,NA,6713,33
"2846","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493782237,14,"f","is_probably unlikely",NA,NA,2,8499,NA
"2847","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493800912,15,"c","might_be possible",6,3,NA,18673,63
"2848","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493806732,16,"f","might_be likely",NA,NA,6,5817,NA
"2849","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493815776,17,"c","is_probably unlikely",7,2,NA,9042,72
"2850","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493820748,18,"f","is_certainly unlikely",NA,NA,2,4970,NA
"2851","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493827492,19,"c","is_certainly likely",8,8,NA,6742,88
"2852","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493832058,20,"f","might_be unlikely",NA,NA,2,4564,NA
"2853","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493841329,21,"c","is_certainly possible",3,3,NA,9269,33
"2854","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493849578,22,"f","is possible",NA,NA,5,8245,NA
"2855","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493858158,23,"c","is_probably likely",4,4,NA,8579,44
"2856","A2174DULPU1NR6:37W3JXSD67GW8V5CBFG12S0ZPPRYWN",1481493862558,24,"f","is unlikely",NA,NA,2,4398,NA
"2857","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493038993,1,"c","is_certainly possible",6,4,NA,27313,64
"2858","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493048161,2,"f","might_be unlikely",NA,NA,1,9167,NA
"2859","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493062489,3,"c","might_be likely",8,5,NA,14327,85
"2860","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493069289,4,"f","is_probably likely",NA,NA,7,6799,NA
"2861","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493079489,5,"c","might_be unlikely",7,1,NA,10199,71
"2862","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493086905,6,"f","might_be possible",NA,NA,5,7415,NA
"2863","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493100817,7,"c","is possible",8,5,NA,13911,85
"2864","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493106177,8,"f","might_be likely",NA,NA,8,5359,NA
"2865","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493114249,9,"c","is_certainly likely",8,7,NA,8071,87
"2866","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493119248,10,"f","is_certainly likely",NA,NA,8,4998,NA
"2867","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493127209,11,"c","is_probably possible",9,5,NA,7960,95
"2868","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493134369,12,"f","is unlikely",NA,NA,0,7159,NA
"2869","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493141162,13,"c","is_certainly unlikely",9,1,NA,6792,91
"2870","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493151250,14,"f","is possible",NA,NA,7,10087,NA
"2871","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493170706,15,"c","is unlikely",7,7,NA,19455,77
"2872","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493177986,16,"f","is_certainly unlikely",NA,NA,1,7279,NA
"2873","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493186362,17,"c","might_be possible",8,5,NA,8375,85
"2874","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493195570,18,"f","is_probably unlikely",NA,NA,2,9207,NA
"2875","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493201601,19,"c","is_probably likely",8,6,NA,6030,86
"2876","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493206601,20,"f","is_certainly possible",NA,NA,6,4999,NA
"2877","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493211801,21,"c","is likely",9,7,NA,5199,97
"2878","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493224081,22,"f","is_probably possible",NA,NA,6,12279,NA
"2879","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493229673,23,"c","is_probably unlikely",9,1,NA,5591,91
"2880","A267GLM78AMQ75:3NQL1CS15SGJT657L5B5GQHLIGPVYA",1481493234752,24,"f","is likely",NA,NA,9,5078,NA
"2881","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565529737,1,"c","is_probably possible",6,1,NA,24371,61
"2882","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565546984,2,"f","is_probably possible",NA,NA,3,17219,NA
"2883","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565561812,3,"c","is_probably likely",6,1,NA,14810,61
"2884","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565572352,4,"f","might_be unlikely",NA,NA,1,10526,NA
"2885","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565586697,5,"c","is_certainly possible",6,1,NA,14332,61
"2886","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565597485,6,"f","is_probably likely",NA,NA,8,10764,NA
"2887","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565608099,7,"c","is unlikely",7,7,NA,10597,77
"2888","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565619342,8,"f","is unlikely",NA,NA,2,11215,NA
"2889","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565715001,9,"c","is_probably unlikely",8,8,NA,95637,88
"2890","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565722515,10,"f","is_certainly possible",NA,NA,8,7482,NA
"2891","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565729686,11,"c","is possible",5,5,NA,7151,55
"2892","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565736308,12,"f","is possible",NA,NA,5,6608,NA
"2893","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565749015,13,"c","might_be possible",4,3,NA,12690,43
"2894","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565760085,14,"f","is likely",NA,NA,8,11034,NA
"2895","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565770950,15,"c","might_be unlikely",8,8,NA,10824,88
"2896","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565777285,16,"f","is_probably unlikely",NA,NA,2,6316,NA
"2897","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565788659,17,"c","is_certainly likely",7,1,NA,11354,71
"2898","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565795306,18,"f","might_be likely",NA,NA,8,6631,NA
"2899","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565804477,19,"c","is likely",7,1,NA,9143,71
"2900","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565811093,20,"f","is_certainly likely",NA,NA,8,6591,NA
"2901","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481565822660,21,"c","is_certainly unlikely",7,7,NA,11532,77
"2902","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481566067571,22,"f","might_be possible",NA,NA,6,244870,NA
"2903","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481566082786,23,"c","might_be likely",5,2,NA,15181,52
"2904","A2BNOEYZ3VRW2R:3A1PQ49WVIPHLZZK4RNSN2F23G61HT",1481566089385,24,"f","is_certainly unlikely",NA,NA,1,6568,NA
"2905","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492516916,1,"c","is unlikely",6,1,NA,29002,61
"2906","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492537929,2,"f","is_certainly unlikely",NA,NA,1,20998,NA
"2907","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492570764,3,"c","is_certainly likely",8,7,NA,32835,87
"2908","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492583758,4,"f","is unlikely",NA,NA,2,12978,NA
"2909","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492605531,5,"c","is_probably unlikely",4,1,NA,21769,41
"2910","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492615581,6,"f","is_certainly likely",NA,NA,9,10035,NA
"2911","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492635292,7,"c","is likely",7,5,NA,19711,75
"2912","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492650192,8,"f","is_certainly possible",NA,NA,5,14900,NA
"2913","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492665377,9,"c","is_certainly possible",6,3,NA,15185,63
"2914","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492673071,10,"f","is possible",NA,NA,5,7694,NA
"2915","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492692710,11,"c","is_probably possible",2,1,NA,19633,21
"2916","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492705627,12,"f","might_be likely",NA,NA,7,12917,NA
"2917","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492717810,13,"c","is_certainly unlikely",8,1,NA,12183,81
"2918","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492728162,14,"f","is likely",NA,NA,8,10352,NA
"2919","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492750740,15,"c","might_be unlikely",4,1,NA,22578,41
"2920","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492764607,16,"f","is_probably likely",NA,NA,8,13851,NA
"2921","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492775990,17,"c","is possible",4,2,NA,11383,42
"2922","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492788790,18,"f","might_be unlikely",NA,NA,3,12800,NA
"2923","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492805039,19,"c","might_be possible",2,1,NA,16249,21
"2924","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492815769,20,"f","is_probably possible",NA,NA,5,10730,NA
"2925","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492851587,21,"c","is_probably likely",6,4,NA,35808,64
"2926","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492866502,22,"f","is_probably unlikely",NA,NA,2,14900,NA
"2927","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492882602,23,"c","might_be likely",4,3,NA,16100,43
"2928","A2HHGI5CNSS5PD:3MX2NQ3YCA2DV70IAI7QTEGD3MU5X8",1481492895078,24,"f","might_be possible",NA,NA,4,12476,NA
"2929","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493713794,1,"c","is_certainly likely",7,2,NA,20827,72
"2930","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493729124,2,"f","is_certainly likely",NA,NA,6,15323,NA
"2931","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493744289,3,"c","is_certainly unlikely",7,6,NA,15160,76
"2932","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493752218,4,"f","is possible",NA,NA,5,7925,NA
"2933","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493765250,5,"c","is likely",6,2,NA,13028,62
"2934","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493786610,6,"f","is_probably unlikely",NA,NA,6,21355,NA
"2935","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493801507,7,"c","might_be likely",6,3,NA,14891,63
"2936","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493814930,8,"f","might_be unlikely",NA,NA,4,13419,NA
"2937","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493827945,9,"c","is_probably possible",7,2,NA,13012,72
"2938","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493835257,10,"f","is_probably likely",NA,NA,3,7308,NA
"2939","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493845617,11,"c","is_probably unlikely",6,5,NA,10356,65
"2940","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493851090,12,"f","is unlikely",NA,NA,6,5469,NA
"2941","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493874130,13,"c","might_be unlikely",7,5,NA,23035,75
"2942","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493880986,14,"f","is_probably possible",NA,NA,3,6851,NA
"2943","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493890305,15,"c","might_be possible",7,4,NA,9316,74
"2944","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493898025,16,"f","is_certainly possible",NA,NA,10,7716,NA
"2945","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493914875,17,"c","is_certainly possible",10,4,NA,16846,104
"2946","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493927890,18,"f","might_be possible",NA,NA,8,13011,NA
"2947","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493966322,19,"c","is possible",8,4,NA,38428,84
"2948","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493973003,20,"f","might_be likely",NA,NA,8,6677,NA
"2949","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493985827,21,"c","is unlikely",3,3,NA,12820,33
"2950","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481493996036,22,"f","is_certainly unlikely",NA,NA,4,10204,NA
"2951","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481494007267,23,"c","is_probably likely",7,2,NA,11226,72
"2952","A2KW26KE43UBRS:3C6FJU71TR1JGRG7GF10K4F249GYUO",1481494015099,24,"f","is likely",NA,NA,6,7828,NA
"2953","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553611869,1,"c","might_be possible",3,2,NA,31546,32
"2954","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553623944,2,"f","is_probably possible",NA,NA,5,12074,NA
"2955","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553648238,3,"c","is_certainly possible",4,3,NA,24293,43
"2956","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553702133,4,"f","might_be unlikely",NA,NA,5,53893,NA
"2957","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553727599,5,"c","is_certainly likely",5,2,NA,25464,52
"2958","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553738246,6,"f","is_certainly likely",NA,NA,5,10645,NA
"2959","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553749008,7,"c","is likely",1,0,NA,10761,10
"2960","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553761707,8,"f","is_probably likely",NA,NA,5,12698,NA
"2961","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553775578,9,"c","is_probably possible",7,3,NA,13868,73
"2962","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553805502,10,"f","might_be possible",NA,NA,5,29923,NA
"2963","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553821424,11,"c","is unlikely",5,4,NA,15917,54
"2964","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553826765,12,"f","is_certainly possible",NA,NA,5,5340,NA
"2965","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553842902,13,"c","might_be unlikely",7,4,NA,16136,74
"2966","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553850613,14,"f","is likely",NA,NA,5,7710,NA
"2967","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553867872,15,"c","might_be likely",8,3,NA,17258,83
"2968","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553871436,16,"f","is_probably unlikely",NA,NA,5,3563,NA
"2969","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553904247,17,"c","is_certainly unlikely",9,5,NA,32809,95
"2970","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553911205,18,"f","is_certainly unlikely",NA,NA,5,6956,NA
"2971","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553923643,19,"c","is possible",8,2,NA,12437,82
"2972","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553964944,20,"f","is possible",NA,NA,5,41300,NA
"2973","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481553988783,21,"c","is_probably likely",8,3,NA,23837,83
"2974","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481554071499,22,"f","might_be likely",NA,NA,5,82715,NA
"2975","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481554090520,23,"c","is_probably unlikely",8,5,NA,19016,85
"2976","A2T1K94BLNDBAH:358UUM7WR0B8LFSPPCGV2G8LTB3R7C",1481554111140,24,"f","is unlikely",NA,NA,5,20619,NA
